"Point";"Day";"Radius";"Class_1";"Class_2";"Class_3";"c_water";"c_mcrph";"c_shlls";"c_rocks";"c_chnnl";"c_uca";"uc_dnst";"greenss";"mangrov";"obs";"obs2";"Island";"site";"Sed_ID";"X2000";"X500";"X250";"X63";"X0";"Sedimnt";"Texture";"D50_um_";"Mn_fw_p";"Mn_fw_m";"Sand";"mud";"Sd_clss";"Sd_cls1";"Clss_22";"Clss_11";"Class_22";"Clss_33";"covr_vr";"cvr_vr1";"cvr_vrA";"cvr_sd_f";"cvr_sd_g";"WB";"WD";"rocks";"macro";"shells";"sedmnt0";"bsed";"bsed1";"uca"
"3686";"05/03/2020";"20";"wet";"mud";"macroalgae";30;50;0;0;0;"20";"H";"S";"N";"manto verde";NA;"Bubaque";"banco_grande_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"wet";"mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"flooded";"wet";"other";"macroalgae";"other";NA;"other";"other";"other"
"3687";"05/03/2020";"10";"dry";"mud";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_sul";"37110";0;0.98;12.33;70.45;16.24;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";121.947;3.063;44.685;83.757;16.243;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3688";"05/03/2020";"30";"wet";"mud";"macroalgae";30;50;0;0;0;"20";"H";"S";"N";NA;NA;"Bubaque";"banco_grande_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"wet";"mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"flooded";"wet";"other";"macroalgae";"other";NA;"other";"other";"other"
"3689";"05/03/2020";"10";"wet";"mud";"macroalgae";30;50;0;0;0;"20";"H";"S";"N";NA;NA;"Bubaque";"banco_grande_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"wet";"mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"flooded";"wet";"other";"macroalgae";"other";NA;"other";"other";"other"
"3690";"05/03/2020";"30";"dry";"mud";"macroalgae";30;50;0;0;0;"20";"H";"S";"N";NA;NA;"Bubaque";"banco_grande_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"dry";"mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"flooded";"wet";"other";"macroalgae";"other";NA;"other";"other";"other"
"3691";"05/03/2020";"20";"dry";"mud";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_sul";"37110";0;0.98;12.33;70.45;16.24;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";121.947;3.063;44.685;83.757;16.243;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"36910";"03/03/2020";"20";"wet";"muddy_sand";"shell";15;0;0;0;0;"0";NA;"N";"N";"sedimento em cima de parte das conchas";NA;"Mosquitos";"mosquitos";"36910";0;7.31;26.53;60.6;5.56;"Fine Sand,Poorly Sorted,Symmetrical,Mesokurtic";"Sand";173.119;2.501;101.778;94.444;5.556;"Fine Sand";"Fine Sand";"muddy_sand";"wet";"muddy_sand";"shell";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3692";"05/03/2020";"5";"wet";"mud";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"wet";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_NA";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3693";"05/03/2020";"10";"wet";"sandy_mud";NA;20;0;0;0;0;"0";NA;"M";"N";NA;NA;"Bubaque";"banco_grande_sul";"3693";0;0.12;0.8;87.28;11.8;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";115.173;3.118;45.118;88.201;11.799;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3694";"05/03/2020";"5";"wet";"sandy_mud";NA;20;0;0;0;0;"0";NA;"M";"N";NA;NA;"Bubaque";"banco_grande_sul";"3693";0;0.12;0.8;87.28;11.8;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";115.173;3.118;45.118;88.201;11.799;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"dry";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3695";"05/03/2020";"15";"wet";"sandy_mud";"macroalgae";15;80;0;0;0;"0";NA;"S";"N";"manto verde";NA;"Bubaque";"banco_grande_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sandy_mud";"wet";"sandy_mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"dry";"dry";"other";"macroalgae";"other";NA;"other";"other";"other"
"3696";"05/03/2020";"20";"dry";"sandy_mud";"macroalgae";15;80;0;0;0;"0";NA;"S";"N";"manto verde";NA;"Bubaque";"banco_grande_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sandy_mud";"dry";"sandy_mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"dry";"dry";"other";"macroalgae";"other";NA;"other";"other";"other"
"3697";"05/03/2020";"50";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_sul";"3697";0.08;0.78;2.66;96.37;0.1;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Slightly Gravelly Sand";128.614;2.959;60.378;99.817;0.1;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3698";"05/03/2020";"10";"dry";"sand";"uca";0;0;0;0;0;"100";"H";"M";"N";"areia mais escura do que 3697";NA;"Bubaque";"banco_grande_sul";"3698";0;0.53;1.98;91.87;5.62;"Very Fine Sand,Moderately Sorted,Fine Skewed,Mesokurtic";"Sand";122.601;3.028;53.146;94.379;5.621;"Very Fine Sand";"Very Fine Sand";"sand";"dry";"sand";"uca";"uca";"uca";"uca";"uca_sand";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3699";"05/03/2020";"80";"dry";"mud";"macroalgae";10;80;0;0;0;"10";"H";"S";"N";"manto verde";NA;"Bubaque";"banco_grande_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"dry";"mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"dry";"dry";"other";"macroalgae";"other";NA;"other";"other";"other"
"3700";"05/03/2020";"50";"dry";"mud";"macroalgae";0;80;0;0;0;"10";"H";"S";"N";"manto verde";NA;"Bubaque";"banco_grande_sul";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"dry";"mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"dry";"dry";"other";"macroalgae";"other";NA;"other";"other";"other"
"3701";"05/03/2020";"45";"dry";"beach_sand";"uca";0;0;0;0;0;"100";"L";"N";"N";NA;NA;"Bubaque";"banco_grande_sul";"3701";0.04;1.84;10.61;86.85;0.67;"Fine Sand,Moderately Sorted,Coarse Skewed,Mesokurtic";"Slightly Gravelly Sand";137.835;2.859;68.486;99.29;0.67;"Fine Sand";"Fine Sand";"beach_sand";"dry";"beach_sand";"uca";"uca";"uca";"uca";"uca_beach_sand";"uca_Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3702";"05/03/2020";"5";"wet";"sandy_mud";"macroalgae";0;90;0;0;0;"0";NA;"S";"N";"brown macroalgae";NA;"Bubaque";"banco_grande_sul";"3702";0;0.28;1.89;90.74;7.08;"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";120.916;3.048;51.24;92.923;7.077;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"dry";"dry";"other";"macroalgae";"other";NA;"other";"other";"other"
"3703";"05/03/2020";"5";"wet";"sandy_mud";"macroalgae";0;90;0;0;0;"0";NA;"S";"N";"brown macroalgae";NA;"Bubaque";"banco_grande_sul";"3702";0;0.28;1.89;90.74;7.08;"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";120.916;3.048;51.24;92.923;7.077;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"dry";"dry";"other";"macroalgae";"other";NA;"other";"other";"other"
"3704";"05/03/2020";"10";"wet";"sand";"uca";0;0;0;0;0;"20";"L";"N";"N";NA;NA;"Bubaque";"banco_grande_sul";"3704";0;0.26;1.7;95.77;2.27;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.225;2.997;56.615;97.733;2.267;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"uca";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3705";"05/03/2020";"10";"wet";"sand";"uca";0;0;0;0;0;"20";"L";"N";"N";NA;NA;"Bubaque";"banco_grande_sul";"3704";0;0.26;1.7;95.77;2.27;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";125.225;2.997;56.615;97.733;2.267;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"uca";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3706";"05/03/2020";"20";"wet";"sandy_mud";"macroalgae";0;90;0;0;0;"0";NA;"S";"N";"brown macroalgae";NA;"Bubaque";"banco_grande_sul";"3702";0;0.28;1.89;90.74;7.08;"Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic";"Sand";120.916;3.048;51.24;92.923;7.077;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"macroalgae";"dry";"dry";"other";"macroalgae";"other";NA;"other";"other";"other"
"3707";"03/03/2020";"15";"wet";"mud";NA;10;0;0;0;0;"0";NA;"N";"N";NA;NA;"Mosquitos";"mosquitos";"36710";0;2.89;6.97;79.06;11.09;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";124.161;3.01;51.801;88.914;11.086;"Very Fine Sand";"Very Fine Sand";"mud";"wet";"mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_mud";"bare_sediment_Very Fine Sand";"dry";"dry";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"37110";"05/03/2020";"10";"dry";"mud";"uca";0;0;0;0;0;"100";"H";"N";"N";"ligeiro verdere por cima da lama; uca escura";NA;"Bubaque";"banco_grande_sul";"37110";0;0.98;12.33;70.45;16.24;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Muddy Sand";121.947;3.063;44.685;83.757;16.243;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3712";"06/03/2020";"10";"wet";"sandy_mud";NA;50;0;5;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3712";0;0.32;0.96;82.75;15.97;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";111.04;3.171;40.628;84.028;15.972;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3713";"06/03/2020";"10";"wet";"sandy_mud";NA;50;0;5;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3712";0;0.32;0.96;82.75;15.97;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";111.04;3.171;40.628;84.028;15.972;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3714";"06/03/2020";"15";"wet";"mud";"uca";60;0;0;0;20;"100";"H";"N";"N";"uca grande";NA;"Bubaque";"banco_grande_centro";"3714";0;0.37;2.43;89.12;8.07;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";120.49;3.053;50.501;91.925;8.075;"Very Fine Sand";"Very Fine Sand";"mud";"wet";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"flooded";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"3715";"06/03/2020";"20";"wet";"mud";"uca";60;0;0;0;20;"100";"H";"N";"N";"uca grande";NA;"Bubaque";"banco_grande_centro";"3714";0;0.37;2.43;89.12;8.07;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";120.49;3.053;50.501;91.925;8.075;"Very Fine Sand";"Very Fine Sand";"mud";"wet";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"flooded";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"3716";"06/03/2020";"20";"wet";"sandy_mud";NA;50;0;5;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3712";0;0.32;0.96;82.75;15.97;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";111.04;3.171;40.628;84.028;15.972;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3717";"06/03/2020";"20";"wet";"sandy_mud";NA;50;0;5;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3712";0;0.32;0.96;82.75;15.97;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";111.04;3.171;40.628;84.028;15.972;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sandy_mud";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3718";"06/03/2020";"5";"wet";"mud";"uca";60;0;0;0;20;"100";"H";"N";"N";"uca grande";NA;"Bubaque";"banco_grande_centro";"3714";0;0.37;2.43;89.12;8.07;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";120.49;3.053;50.501;91.925;8.075;"Very Fine Sand";"Very Fine Sand";"mud";"wet";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"flooded";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"3719";"06/03/2020";"20";"wet";"muddy_sand";"uca";50;0;20;0;0;"100";"H";"N";"N";"uca grande, sed não muito escuro com muitas conchas misturadas";NA;"Bubaque";"banco_grande_centro";"3719";0.14;1.04;0.91;88.89;9.02;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Slightly Gravelly Sand";118.933;3.072;48.947;90.84;9.021;"Very Fine Sand";"Very Fine Sand";"muddy_sand";"wet";"muddy_sand";"uca";"uca";"uca";"uca";"uca_muddy_sand";"uca_Very Fine Sand";"flooded";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"3720";"06/03/2020";"5";"wet";"muddy_sand";"shell";40;0;40;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"shell";"shell";"shell";"shell";"shell";"shell";"flooded";"wet";"other";"other";"shell";NA;"other";"other";"other"
"3721";"06/03/2020";"15";"wet";"muddy_sand";NA;60;0;5;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"37210";"07/03/2020";"40";"wet";"beach_sand";NA;50;0;0;0;0;"0";NA;"N";"N";"areia com algum relevo";NA;"Bubaque";"banco_grande_centro";"37210";0;0.15;1.78;97.83;0.23;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";127.009;2.977;58.92;99.765;0.235;"Fine Sand";"Fine Sand";"beach_sand";"wet";"beach_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_beach_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3722";"06/03/2020";"10";"wet";"sand";NA;40;0;5;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3723";"06/03/2020";"10";"wet";"sandy_mud";"uca";40;0;0;0;0;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3723";0;0.15;0.97;91.03;7.85;"Very Fine Sand,Moderately Sorted,Fine Skewed,Very Leptokurtic";"Sand";119.26;3.068;49.671;92.149;7.851;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_Very Fine Sand";"flooded";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"3724";"06/03/2020";"15";"dry";"mud";"uca";15;0;0;0;10;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3724";0;0.3;1.26;79.08;19.36;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";107.469;3.537;19.039;80.643;19.357;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3725";"06/03/2020";"20";"wet";"muddy_sand";NA;40;0;0;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3726";"06/03/2020";"80";"wet";"sandy_mud";"uca";40;0;5;0;0;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3726";0;0.88;3.05;87.21;8.86;"Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic";"Sand";120.698;3.051;50.317;91.136;8.864;"Very Fine Sand";"Very Fine Sand";"sandy_mud";"wet";"sandy_mud";"uca";"uca";"uca";"uca";"uca_sandy_mud";"uca_Very Fine Sand";"flooded";"wet";"other";"other";"other";"uca";"other";"other";"uca"
"3727";"06/03/2020";"30";"wet";"sand";NA;35;0;0;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_NA";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3728";"06/03/2020";"15";"dry";"mud";"uca";5;0;0;0;5;"100";"H";"N";"N";"uca escura, real mud";NA;"Bubaque";"banco_grande_centro";"3728";0;0.38;1.97;73.3;24.35;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";102.044;3.905;8.903;75.646;24.354;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3729";"06/03/2020";"10";"wet";"muddy_sand";NA;40;0;5;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3729";0;0.38;3.72;82.51;13.39;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.129;3.106;45.055;86.609;13.391;"Very Fine Sand";"Very Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3730";"06/03/2020";"20";"wet";"muddy_sand";NA;40;0;5;0;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3729";0;0.38;3.72;82.51;13.39;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";116.129;3.106;45.055;86.609;13.391;"Very Fine Sand";"Very Fine Sand";"muddy_sand";"wet";"muddy_sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_muddy_sand";"bare_sediment_Very Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3731";"06/03/2020";"5";"dry";NA;"rock";0;0;30;70;0;"0";NA;"N";"N";"rocha grande com ostra branca";NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"rock";"rock";"rock";"rock";"rock";"rock";"dry";"dry";"rock";"other";"other";NA;"other";"other";"other"
"37310";"07/03/2020";"20";"wet";"sand";NA;80;0;0;0;0;"0";NA;"N";"N";"menos relevo do que o anterior";NA;"Bubaque";"banco_grande_centro";"37310";0;0.4;3.09;93.57;2.94;"Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic";"Sand";126.009;2.988;57.008;97.062;2.938;"Fine Sand";"Fine Sand";"sand";"wet";"sand";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment";"bare_sediment_sand";"bare_sediment_Fine Sand";"flooded";"wet";"other";"other";"other";"bare_sediment";"bare_sediment";"bare_sediment";"other"
"3732";"06/03/2020";"5";"dry";NA;"rock";0;0;30;70;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"rock";"rock";"rock";"rock";"rock";"rock";"dry";"dry";"rock";"other";"other";NA;"other";"other";"other"
"3733";"06/03/2020";"5";"dry";NA;"rock";0;0;30;70;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"rock";"rock";"rock";"rock";"rock";"rock";"dry";"dry";"rock";"other";"other";NA;"other";"other";"other"
"3734";"06/03/2020";"5";"dry";NA;"rock";0;0;30;70;0;"0";NA;"N";"N";NA;NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dry";NA;"rock";"rock";"rock";"rock";"rock";"rock";"dry";"dry";"rock";"other";"other";NA;"other";"other";"other"
"3735";"06/03/2020";"20";"dry";"mud";"uca";15;0;0;0;20;"100";"H";"N";"N";"uca lama escura";NA;"Bubaque";"banco_grande_centro";"3735";0;0.64;1.75;73.37;24.24;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";102.212;3.897;9.034;75.758;24.242;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3736";"06/03/2020";"40";"dry";"mud";"uca";15;0;0;0;20;"100";"H";"N";"N";NA;NA;"Bubaque";"banco_grande_centro";"3735";0;0.64;1.75;73.37;24.24;"Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic";"Muddy Sand";102.212;3.897;9.034;75.758;24.242;"Very Fine Sand";"Very Fine Sand";"mud";"dry";"mud";"uca";"uca";"uca";"uca";"uca_mud";"uca_Very Fine Sand";"dry";"dry";"other";"other";"other";"uca";"other";"other";"uca"
"3737";"06/03/2020";"50";"dry";"mud";"macro_uca";15;80;0;0;15;"100";"H";"S";"N";"Foto whatsapp; uca densa, com muito manto castanho e manto verde";NA;"Bubaque";"banco_grande_centro";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"mud";"dry";"mud";"macro_uca";"macroalgae";"uca";"macroalgae";"macroalgae";"macroalgae";"dry";"dry";"other";"macroalgae";"other";NA;"other";"other";"other"
