"Point","Day","Radius","Class_1","Class_2","Class_3","c_water","c_mcrph","c_shlls","c_rocks","c_chnnl","c_uca","uc_dnst","greenss","mangrov","sed_Id","obs","obs2","Island","site","Sd_ID_1","X2000","X500","X250","X63","X0","sedID","Sedimnt","Texture","D50_um_","Mn_fw_p","Mn_fw_m","Sand","mud","Sd_clss","Sd_cls1","Clss_22","Clss_11","Class_22","Clss_33","covr_vr","cvr_vr1","WB","rocks","macro","shells","sedmnt0","bsed","uca"
"3185","17/02/2020","25","wet","sand",NA,50,0,0,0,0,"0",NA,"N","N","3184",NA,NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3186","17/02/2020","30","wet","sand",NA,50,0,0,0,0,"0",NA,"N","N","3184",NA,NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3187","17/02/2020","15","wet","sand",NA,50,0,1,0,0,"0",NA,"N","N","3184",NA,NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3188","17/02/2020","50","wet","sand",NA,50,0,5,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","praia_abu",3188,0,0.87,6.46,62.67,0.52,"X3188","Fine Sand,Moderately Sorted,Symmetrical,Mesokurtic","Sand",135.258,2.886,66.075,99.263,0.737,"Fine Sand","Fine Sand","sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3189","17/02/2020","5","wet","muddy_sand","shell",30,0,20,0,0,"0",NA,"N","N",NA,"foto MH 137-7528 e 7529",NA,"Urok","praia_abu",3189,0,1.44,3.3,43.19,0.48,"X3189","Fine Sand,Moderately Sorted,Coarse Skewed,Mesokurtic","Sand",134.326,2.896,65.107,99.008,0.992,"Fine Sand","Fine Sand","muddy_sand","wet","muddy_sand","shell","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3190","17/02/2020","15","wet","muddy_sand","shell",30,0,20,0,0,"0",NA,"N","N","3189",NA,NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muddy_sand","wet","muddy_sand","shell","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3191","17/02/2020","50","wet","sand",NA,70,20,5,0,0,"0",NA,"N","N",NA,"algas sobretudo sob o lençol de agua",NA,"Urok","praia_abu",3191,0,0.34,7.49,58.88,0.61,"X3191","Fine Sand,Moderately Sorted,Symmetrical,Platykurtic","Sand",136.566,2.872,67.194,99.094,0.906,"Fine Sand","Fine Sand","sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","flooded","other","other","other","bare_sediment","bare_sediment","other"
"3192","17/02/2020","40","wet","sandy_mud","macroalgae",85,15,1,0,0,"0",NA,"N","N",NA,"Foto MH 137-7530 e 7531;brown algae every 10 cm, but mostly uverwater",NA,"Urok","praia_abu",3192,0,0.01,6.96,58.89,0.5,"X3192","Fine Sand,Moderately Sorted,Symmetrical,Platykurtic","Sand",135.37,2.885,66.17,99.247,0.753,"Fine Sand","Fine Sand","sandy_mud","wet","sandy_mud","macroalgae","water_body","water_body","flooded","other","other","other","bare_sediment","other","other"
"3193","17/02/2020","30","wet","muddy_sand","shell",60,15,30,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","praia_abu",3193,0,1.95,10.8,38.15,0.45,"X3193","Fine Sand,Moderately Sorted,Coarse Skewed,Platykurtic","Sand",156.725,2.613,90.734,99.124,0.876,"Fine Sand","Fine Sand","muddy_sand","wet","muddy_sand","shell","shell","shell","flooded","other","other","shell",NA,"other","other"
"3193100","02/03/2020","15","wet","muddy_sand","macroalgae",40,20,0,0,0,"0",NA,"S","N","3183",NA,NA,"Bubaque","banco_grande_norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muddy_sand","wet","muddy_sand","macroalgae","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3194","17/02/2020","10","wet","muddy_sand","shell",60,0,50,0,0,"0",NA,"N","N","3193","most shells underwater but very visible",NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muddy_sand","wet","muddy_sand","shell","shell","shell","flooded","other","other","shell",NA,"other","other"
"3195","17/02/2020","40","wet","sand","shell",20,0,80,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","shell","shell","shell","dry","other","other","shell",NA,"other","other"
"3196","17/02/2020","30","wet","sand","shell",30,0,60,0,0,"0",NA,"N","N",NA,"very small shells and pieces abundantly mixed with sediment, but even smaller",NA,"Urok","praia_abu",3196,0,7.04,14.45,16.95,0.21,"X3196","Medium Sand,Poorly Sorted,Symmetrical,Mesokurtic","Sand",277.359,1.965,238.461,99.457,0.543,"Medium Sand","Medium Sand","sand","wet","sand","shell","shell","shell","dry","other","other","shell",NA,"other","other"
"3197","17/02/2020","5","dry","sand",NA,0,0,10,0,0,"0",NA,"N","N",NA,"very small shells and pieces abundantly mixed with sediment",NA,"Urok","praia_abu",3197,0,4.22,34.9,25.19,4.57,"X3197","Fine Sand,Poorly Sorted,Very Fine Skewed,Leptokurtic","Sand",274.352,2.18,186.657,93.365,6.635,"Fine Sand","Fine Sand","sand","dry","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3198","17/02/2020","5","dry","sand",NA,0,0,10,0,0,"0",NA,"N","N","3197",NA,NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","dry","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3199","17/02/2020","10","wet","muddy_sand",NA,60,0,5,0,0,"0",NA,"N","N",NA,"very small shells and pieces abundantly mixed with sediment, but even smaller",NA,"Urok","praia_abu",3199,0,6.41,19.89,39.13,0.54,"X3199","Fine Sand,Poorly Sorted,Coarse Skewed,Mesokurtic","Sand",197.549,2.343,133.958,99.181,0.819,"Fine Sand","Fine Sand","muddy_sand","wet","muddy_sand","bare_sediment","bare_sediment","bare_sediment","flooded","other","other","other","bare_sediment","bare_sediment","other"
"3200","17/02/2020","15","wet","sand",NA,30,0,5,0,0,"0",NA,"N","N",NA,"very small shells and pieces abundantly mixed with sediment, but even smaller",NA,"Urok","praia_abu",3200,0,6.24,23.58,36.73,0.88,"X3200","Fine Sand,Poorly Sorted,Symmetrical,Mesokurtic","Sand",216.004,2.285,149.827,98.695,1.305,"Fine Sand","Fine Sand","sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3201","17/02/2020","10","wet","sand","shell",70,0,40,0,0,"0",NA,"N","N",NA,"deposito de combe similar a 3193",NA,"Urok","praia_abu",3201,0,7.23,18.84,28.25,0.39,"X3201","Fine Sand,Poorly Sorted,Symmetrical,Mesokurtic","Sand",234.807,2.19,173.306,99.287,0.713,"Fine Sand","Fine Sand","sand","wet","sand","shell","shell","shell","flooded","other","other","shell",NA,"other","other"
"3202","17/02/2020","10","dry","sand",NA,0,0,2,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","praia_abu",3202,0,8.01,27.64,35.74,0.28,"X3202","Fine Sand,Poorly Sorted,Symmetrical,Mesokurtic","Sand",248.223,2.167,185.635,99.609,0.391,"Fine Sand","Fine Sand","sand","dry","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3203","17/02/2020","50","wet","sand","shell",40,0,90,0,0,"0",NA,"N","N",NA,"shell covered with brown sand, a lot of texture",NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","shell","shell","shell","dry","other","other","shell",NA,"other","other"
"3203100","02/03/2020","10","wet","muddy_sand","macroalgae",40,20,0,0,0,"0",NA,"S","N","3183",NA,NA,"Bubaque","banco_grande_norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muddy_sand","wet","muddy_sand","macroalgae","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3204","17/02/2020","20","wet","sand","shell",40,0,90,0,0,"0",NA,"N","N",NA,"shell covered with brown sand, a lot of texture",NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","shell","shell","shell","dry","other","other","shell",NA,"other","other"
"3205","17/02/2020","20","wet","sand","macroalgae",50,40,2,0,0,"0",NA,"N","N",NA,"macroalgae brown and spaced ca. 20 cm",NA,"Urok","praia_abu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","macroalgae","macroalgae","macroalgae","dry","other","macroalgae","other",NA,"other","other"
"3213","18/02/2020","15","wet","sandy_mud",NA,40,0,2,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","banco_pre_roost",3213,0,0.2,0.51,50.7,6.01,"X3213","Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic","Muddy Sand",116.776,3.098,46.79,89.533,10.467,"Very Fine Sand","Very Fine Sand","sandy_mud","wet","sandy_mud","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3213100","02/03/2020","10","dry","muddy_sand","uca",0,0,0,0,0,"100","H","N","N",NA,"mais claro",NA,"Bubaque","banco_grande_norte",3213100,0,0.31,1.45,53.35,6.66,"X3213100","Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic","Muddy Sand",117.801,3.086,47.379,89.218,10.782,"Very Fine Sand","Very Fine Sand","muddy_sand","dry","muddy_sand","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3214","18/02/2020","20","dry","mud","uca",15,0,2,0,20,"80","H","N","N",NA,"UCA ESCURA COM CANAIS LARGOS A ATRAVESSAR, NÃO MUITO WET, talvez dry",NA,"Urok","banco_pre_roost",3214,0,0.08,1.05,46.2,8.56,"X3214","Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic","Muddy Sand",112.333,3.154,41.723,84.684,15.316,"Very Fine Sand","Very Fine Sand","mud","dry","mud","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3215","18/02/2020","15","wet","sand",NA,40,0,2,0,0,"0",NA,"N","N",NA,"some patches of greeness of microalgae origin, but barely noticable",NA,"Urok","banco_pre_roost",3215,0.05,1.82,2.5,61.38,0.74,"X3215","Fine Sand,Moderately Sorted,Symmetrical,Platykurtic","Slightly Gravelly Sand",130.72,2.935,61.823,98.812,1.113,"Fine Sand","Fine Sand","sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3216","18/02/2020","15","wet","sand",NA,50,0,2,0,0,"0",NA,"N","N","3215","some patches of greeness of microalgae origin, but barely noticable",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3217","18/02/2020","50","wet","sand",NA,50,0,2,0,0,"0",NA,"N","N","3216","some patches of greeness of microalgae origin, but barely noticable",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3218","18/02/2020","25","wet","sand",NA,70,0,10,0,0,"0",NA,"N","N",NA,"large dead combe shells, every 80 cm",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","flooded","other","other","other","bare_sediment","bare_sediment","other"
"3219","18/02/2020","20","wet","sand",NA,30,0,10,0,0,"0",NA,"N","N",NA,"large dead combe shells, every 80 cm",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3220","18/02/2020","15","wet","muddy_sand","uca",30,0,0,0,0,"100","L","N","N",NA,"uca com sedimento de cor muito clara, foto 137-7532/33/34",NA,"Urok","banco_pre_roost",3220,0,0.71,2.99,59.73,3.4,"X3220","Fine Sand,Moderately Sorted,Symmetrical,Platykurtic","Sand",125.934,2.989,56.043,94.912,5.088,"Fine Sand","Fine Sand","muddy_sand","wet","muddy_sand","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3221","18/02/2020","10","dry","mud","uca",10,0,1,0,0,"100","H","N","N",NA,"uca escura, foto 137-7535/36",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mud","dry","mud","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3222","18/02/2020","15","wet","sand",NA,40,0,2,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","banco_pre_roost",3222,0,0.84,2.21,59.68,1.96,"X3222","Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic","Sand",127.089,2.976,57.877,96.97,3.03,"Fine Sand","Fine Sand","sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3223","18/02/2020","15","wet","sand",NA,40,0,2,0,0,"0",NA,"N","N","3222",NA,NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3223100","02/03/2020","15","dry","muddy_sand","uca",0,0,0,0,0,"100","H","N","N","3213","mais claro",NA,"Bubaque","banco_grande_norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muddy_sand","dry","muddy_sand","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3224","18/02/2020","20","wet","sand",NA,40,0,2,0,0,"0",NA,"N","N","3222",NA,NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3225","18/02/2020","10","dry","sandy_mud","uca",15,0,0,0,15,"85","H","N","N",NA,"uca escura",NA,"Urok","banco_pre_roost",3225,0,0.5,1.91,59.09,4.52,"X3225","Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic","Sand",122.448,3.03,52.516,93.154,6.846,"Very Fine Sand","Very Fine Sand","sandy_mud","dry","sandy_mud","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3226","18/02/2020","20","wet","sand",NA,40,0,2,0,0,"0",NA,"N","N","3222",NA,NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3227","18/02/2020","15","dry","muddy_sand","uca",5,0,1,0,0,"100","H","N","N",NA,"uca escura, foto 137-7537/38",NA,"Urok","banco_pre_roost",3227,0,0.1,3.37,56.29,2.61,"X3227","Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic","Sand",126.827,2.979,57.169,95.815,4.185,"Fine Sand","Fine Sand","muddy_sand","dry","muddy_sand","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3228","18/02/2020","15","dry","muddy_sand","uca",5,0,1,0,0,"100","H","N","N","3227",NA,NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muddy_sand","dry","muddy_sand","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3229","18/02/2020","20","wet","sandy_mud",NA,30,0,0,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","banco_pre_roost",3229,0,0.21,1.61,48.59,4.44,"X3229","Very Fine Sand,Poorly Sorted,Fine Skewed,Very Leptokurtic","Sand",120.921,3.048,50.817,91.905,8.095,"Very Fine Sand","Very Fine Sand","sandy_mud","wet","sandy_mud","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3230","18/02/2020","20","dry","mud","uca",5,0,0,0,5,"100","H","N","N",NA,"uca escura, lama verdadeira e seca",NA,"Urok","banco_pre_roost",3230,0.1,3.78,4.53,22.16,7.18,"X3230","Very Fine Sand,Very Poorly Sorted,Fine Skewed,Very Leptokurtic","Slightly Gravelly Muddy Sand",130.393,3.12,30.136,80.715,19.02,"Very Fine Sand","Very Fine Sand","mud","dry","mud","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3231","18/02/2020","50","dry","mud","uca",5,0,0,0,5,"100","H","N","N","3230","uca escura, lama verdadeira e seca",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mud","dry","mud","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3232","18/02/2020","50","dry","mud","uca",5,0,0,0,5,"100","H","N","N","3231","uca escura, lama verdadeira e seca",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mud","dry","mud","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3233","18/02/2020","20","dry","mud","uca",5,0,0,0,5,"100","H","N","N","3232","uca escura, lama verdadeira e seca",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mud","dry","mud","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3233100","02/03/2020","25","wet","muddy_sand","macroalgae",40,30,0,0,0,"0",NA,"S","N","3183",NA,NA,"Bubaque","banco_grande_norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"muddy_sand","wet","muddy_sand","macroalgae","macroalgae","macroalgae","dry","other","macroalgae","other",NA,"other","other"
"3234","18/02/2020","15","wet","sandy_mud",NA,50,0,1,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","banco_pre_roost",3234,0,0.22,0.19,58.94,1.11,"X3234","Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic","Sand",124.476,3.006,56.15,98.164,1.836,"Very Fine Sand","Very Fine Sand","sandy_mud","wet","sandy_mud","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3235","18/02/2020","10","wet","sandy_mud",NA,50,0,1,0,0,"0",NA,"N","N","3234",NA,NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sandy_mud","wet","sandy_mud","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3236","18/02/2020","15","dry","sandy_mud",NA,20,0,0,0,0,"0",NA,"N","N",NA,"foto 137-7539/40",NA,"Urok","banco_pre_roost",3236,0,0.08,1.75,39.48,6,"X3236","Very Fine Sand,Poorly Sorted,Very Fine Skewed,Very Leptokurtic","Muddy Sand",116.688,3.099,45.758,87.318,12.682,"Very Fine Sand","Very Fine Sand","sandy_mud","dry","sandy_mud","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3237","18/02/2020","10","wet","sandy_mud",NA,40,0,0,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","banco_pre_roost",3237,0,0.27,0.42,57.49,2.32,"X3237","Very Fine Sand,Moderately Well Sorted,Symmetrical,Platykurtic","Sand",123.071,3.022,54.23,96.165,3.835,"Very Fine Sand","Very Fine Sand","sandy_mud","wet","sandy_mud","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3238","18/02/2020","20","dry",NA,"rock",0,0,0,100,0,"0",NA,"N","N",NA,"medium sized rock",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dry",NA,"rock","rock","rock","dry","rock","other","other",NA,"other","other"
"3239","18/02/2020","5","wet","water_body",NA,100,0,0,0,0,"0",NA,"N","N",NA,"with some developed macroalgae and rocks under",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wet","water_body","water_body","water_body","water_body","flooded","other","other","other","bare_sediment","other","other"
"3240","18/02/2020","20","dry",NA,"rock",0,0,40,60,0,"0",NA,"N","N",NA,"rock with oyster, mixed large and medium rock",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dry",NA,"rock","rock","rock","dry","rock","other","other",NA,"other","other"
"3241","18/02/2020","15","wet","water_body",NA,100,0,0,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wet","water_body","water_body","water_body","water_body","flooded","other","other","other","bare_sediment","other","other"
"3242","18/02/2020","15","wet",NA,"rock",20,0,0,80,0,"0",NA,"N","N",NA,"small rocks",NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wet",NA,"rock","rock","rock","dry","rock","other","other",NA,"other","other"
"3243","18/02/2020","5","wet","water_body",NA,100,0,0,0,0,"0",NA,"N","N",NA,NA,NA,"Urok","banco_pre_roost",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wet","water_body","water_body","water_body","water_body","flooded","other","other","other","bare_sediment","other","other"
"3243100","02/03/2020","10","dry","muddy_sand","uca",10,0,0,0,0,"100","H","N","N",NA,"mais escuro",NA,"Bubaque","banco_grande_norte",3243100,0,0.08,0.38,63.31,4.64,"X3243100","Very Fine Sand,Moderately Sorted,Fine Skewed,Leptokurtic","Sand",119.917,3.06,50.595,93.217,6.783,"Very Fine Sand","Very Fine Sand","muddy_sand","dry","muddy_sand","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3244","18/02/2020","10","wet","sand",NA,40,0,0,2,0,"0",NA,"N","N",NA,NA,NA,"Urok","banco_pre_roost",3244,0,11.98,20.52,28.06,0.3,"X3244","Medium Sand,Poorly Sorted,Symmetrical,Mesokurtic","Sand",268.106,1.948,232.38,99.507,0.493,"Medium Sand","Medium Sand","sand","wet","sand","bare_sediment","bare_sediment","bare_sediment","dry","other","other","other","bare_sediment","bare_sediment","other"
"3245","18/02/2020","15","dry","beach_sand","uca",0,0,0,0,0,"70","H","N","N",NA,"parecido com area 19",NA,"Urok","ilheu_acoco_norte",3245,0,0.43,4.63,52.59,0.02,"X3245","Fine Sand,Moderately Sorted,Symmetrical,Platykurtic","Sand",134.068,2.899,65.308,99.965,0.035,"Fine Sand","Fine Sand","beach_sand","dry","beach_sand","uca","uca","uca","dry","other","other","other","uca","other","uca"
"3246","18/02/2020","5","dry","beach_sand","uca",0,0,0,0,0,"100","H","N","N","3245","parecido com area 19",NA,"Urok","ilheu_acoco_norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"beach_sand","dry","beach_sand","uca","uca","uca","dry","other","other","other","uca","other","uca"
